violation,item,country,shipper,station,importers,cause,cargo,remarks,article,manufacturers,year,month,day
0,19,21.0,0.0,10.0,0.0,0.0,8.0,8.0,5.0,1835.0,1,11,14
1,17,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,647.0,1,11,14
3,19,63.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,1457.0,1,11,14
9,19,126.0,0.0,42.0,0.0,0.0,8.0,8.0,2.0,971.0,1,11,14
3,19,21.0,0.0,23.0,0.0,0.0,8.0,8.0,27.0,1842.0,1,11,14
9,2,8.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,178.0,1,11,14
1,17,121.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,481.0,1,11,14
3,19,15.0,530.0,41.0,0.0,0.0,8.0,8.0,27.0,11.0,1,11,14
9,19,36.0,0.0,40.0,0.0,0.0,8.0,8.0,2.0,698.0,1,11,14
9,17,126.0,0.0,11.0,0.0,0.0,6.0,6.0,2.0,164.0,1,11,22
0,19,21.0,0.0,15.0,0.0,0.0,8.0,8.0,16.0,1915.0,1,11,22
3,6,132.0,34.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,1,11,22
1,3,21.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,365.0,1,11,22
0,5,70.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,857.0,1,11,22
1,15,59.0,0.0,10.0,0.0,0.0,8.0,8.0,5.0,1233.0,1,11,22
1,15,21.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,992.0,1,11,22
1,15,21.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,992.0,1,11,22
1,18,101.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1191.0,1,11,22
9,19,31.0,0.0,9.0,0.0,0.0,8.0,8.0,28.0,725.0,1,11,22
9,19,31.0,0.0,9.0,0.0,0.0,8.0,8.0,2.0,725.0,1,11,22
9,19,31.0,0.0,9.0,0.0,0.0,8.0,8.0,2.0,725.0,1,11,22
9,19,31.0,0.0,9.0,0.0,0.0,8.0,8.0,2.0,725.0,1,11,22
1,15,142.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,1773.0,1,11,22
1,15,142.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,1773.0,1,11,22
0,18,21.0,108.0,35.0,0.0,0.0,8.0,8.0,27.0,11.0,1,11,22
0,18,21.0,108.0,35.0,0.0,0.0,8.0,8.0,27.0,11.0,1,11,22
1,18,101.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,29.0,1,11,22
1,15,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,889.0,1,11,27
1,10,122.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,503.0,1,11,27
1,10,21.0,0.0,34.0,0.0,0.0,8.0,8.0,5.0,1895.0,1,11,27
0,19,142.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,96.0,1,11,27
3,12,21.0,0.0,19.0,0.0,0.0,8.0,8.0,27.0,1387.0,1,11,27
1,17,36.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1721.0,1,11,27
1,3,21.0,0.0,35.0,0.0,0.0,8.0,8.0,5.0,1790.0,1,11,27
1,18,7.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1483.0,1,11,27
1,8,142.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,407.0,1,11,27
1,8,76.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,634.0,1,11,27
1,17,19.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1218.0,1,11,27
3,2,132.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,762.0,1,11,27
3,2,132.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,762.0,1,11,27
3,2,132.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,762.0,1,11,27
3,2,132.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,762.0,1,11,27
3,2,132.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,762.0,1,11,27
3,2,132.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,762.0,1,11,27
0,19,95.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,1145.0,1,11,27
9,2,36.0,0.0,19.0,0.0,0.0,8.0,8.0,2.0,177.0,1,11,27
9,2,36.0,0.0,19.0,0.0,0.0,8.0,8.0,2.0,177.0,1,11,27
9,2,36.0,0.0,11.0,0.0,0.0,8.0,8.0,2.0,921.0,1,11,27
9,2,36.0,0.0,11.0,0.0,0.0,8.0,8.0,2.0,921.0,1,11,27
1,1,21.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,659.0,1,11,27
1,11,3.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1811.0,1,11,27
9,19,57.0,0.0,18.0,0.0,0.0,8.0,8.0,2.0,148.0,1,11,30
5,9,140.0,82.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,1,11,30
0,4,63.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1571.0,1,11,30
0,18,21.0,108.0,35.0,0.0,0.0,8.0,8.0,27.0,11.0,1,11,30
3,19,132.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,846.0,1,11,30
1,15,21.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,1890.0,1,11,30
3,1,132.0,367.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,1,11,30
3,11,116.0,0.0,18.0,0.0,0.0,8.0,8.0,27.0,312.0,1,11,30
1,15,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1377.0,1,11,30
0,19,21.0,0.0,18.0,0.0,0.0,8.0,8.0,1.0,1069.0,1,12,05
0,18,21.0,627.0,35.0,0.0,0.0,8.0,8.0,27.0,11.0,1,12,05
5,13,69.0,552.0,23.0,0.0,0.0,8.0,8.0,9.0,11.0,1,12,05
1,17,21.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1372.0,1,12,05
1,11,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1739.0,1,12,05
0,11,132.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,111.0,1,12,05
0,11,132.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1720.0,1,12,05
3,19,21.0,0.0,29.0,0.0,0.0,8.0,8.0,27.0,1282.0,1,12,05
3,19,129.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,1597.0,1,12,05
1,19,8.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,863.0,1,12,05
3,19,132.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,688.0,1,12,05
5,19,109.0,332.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,1,12,05
6,19,18.0,469.0,19.0,0.0,1.0,8.0,8.0,26.0,11.0,1,12,11
3,4,132.0,580.0,19.0,0.0,0.0,8.0,8.0,27.0,11.0,1,12,11
1,17,21.0,0.0,35.0,0.0,0.0,8.0,8.0,5.0,1912.0,1,12,11
1,15,122.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1829.0,1,12,11
1,8,58.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1153.0,1,12,11
1,17,70.0,0.0,35.0,0.0,0.0,8.0,8.0,5.0,588.0,1,12,11
3,4,70.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,334.0,1,12,11
1,17,126.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,594.0,1,12,11
1,5,142.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1735.0,1,12,11
5,19,21.0,157.0,10.0,0.0,0.0,8.0,8.0,9.0,11.0,1,12,11
5,19,21.0,157.0,10.0,0.0,0.0,8.0,8.0,9.0,11.0,1,12,11
3,12,21.0,0.0,10.0,0.0,0.0,8.0,8.0,27.0,1274.0,1,12,11
3,11,132.0,0.0,42.0,0.0,0.0,8.0,8.0,27.0,1761.0,1,12,11
3,19,21.0,460.0,21.0,0.0,0.0,8.0,8.0,27.0,11.0,1,12,11
5,9,10.0,0.0,39.0,0.0,0.0,8.0,8.0,9.0,874.0,1,12,11
5,9,99.0,67.0,39.0,0.0,0.0,8.0,8.0,9.0,11.0,1,12,11
3,11,129.0,0.0,15.0,0.0,0.0,8.0,8.0,27.0,1623.0,1,12,11
3,19,21.0,460.0,21.0,0.0,0.0,8.0,8.0,27.0,11.0,1,12,11
3,19,132.0,518.0,10.0,0.0,0.0,8.0,8.0,27.0,11.0,1,12,11
5,19,21.0,497.0,27.0,0.0,0.0,8.0,8.0,9.0,11.0,1,12,19
1,3,12.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,758.0,1,12,19
3,12,21.0,449.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,1,12,19
0,11,132.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1655.0,1,12,19
1,8,126.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,989.0,1,12,19
5,19,117.0,0.0,11.0,0.0,0.0,8.0,8.0,9.0,230.0,1,12,19
6,7,126.0,545.0,18.0,0.0,1.0,8.0,8.0,26.0,11.0,1,12,19
3,12,132.0,0.0,42.0,0.0,0.0,8.0,8.0,27.0,1727.0,1,12,19
1,8,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,372.0,1,12,19
3,12,21.0,460.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,1,12,19
1,15,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1312.0,1,12,19
0,5,116.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,731.0,1,12,19
0,5,116.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,731.0,1,12,19
6,0,3.0,102.0,7.0,0.0,1.0,8.0,8.0,26.0,11.0,1,12,19
1,10,126.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1667.0,1,12,19
3,6,132.0,437.0,10.0,0.0,0.0,8.0,8.0,27.0,11.0,1,12,27
0,17,21.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1860.0,1,12,27
0,19,80.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,1014.0,1,12,27
6,7,3.0,467.0,42.0,0.0,1.0,8.0,8.0,26.0,11.0,1,12,27
3,4,132.0,32.0,10.0,0.0,0.0,8.0,8.0,27.0,11.0,1,12,27
1,15,142.0,0.0,10.0,0.0,0.0,8.0,8.0,5.0,1032.0,1,12,27
1,8,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1673.0,1,12,27
3,6,3.0,27.0,29.0,0.0,0.0,8.0,8.0,27.0,11.0,1,12,27
0,18,21.0,339.0,35.0,0.0,0.0,8.0,8.0,27.0,11.0,1,12,27
1,7,63.0,470.0,19.0,0.0,0.0,8.0,8.0,5.0,11.0,1,12,27
1,8,142.0,0.0,10.0,0.0,0.0,8.0,8.0,5.0,1693.0,1,12,27
6,7,132.0,536.0,10.0,0.0,1.0,8.0,8.0,26.0,11.0,1,12,27
1,17,142.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1763.0,1,12,27
0,3,3.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1715.0,1,12,27
1,10,58.0,0.0,34.0,0.0,0.0,8.0,8.0,5.0,1254.0,1,12,27
1,17,58.0,0.0,34.0,0.0,0.0,8.0,8.0,5.0,1254.0,1,12,27
0,19,70.0,0.0,35.0,0.0,0.0,8.0,8.0,5.0,651.0,1,12,27
3,11,129.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,742.0,1,12,27
1,19,36.0,0.0,40.0,0.0,0.0,11.0,11.0,5.0,922.0,1,12,27
1,10,142.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,630.0,2,01,04
0,19,132.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,1006.0,2,01,04
3,1,132.0,645.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,2,01,04
1,17,126.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1133.0,2,01,04
1,5,57.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1184.0,2,01,04
1,5,57.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1184.0,2,01,04
0,17,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1294.0,2,01,04
1,8,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,190.0,2,01,04
0,19,21.0,0.0,42.0,0.0,0.0,8.0,8.0,16.0,1064.0,2,01,04
0,19,36.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1449.0,2,01,04
1,15,21.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,382.0,2,01,04
3,12,21.0,460.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,01,04
0,11,21.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,620.0,2,01,04
9,2,8.0,0.0,27.0,0.0,0.0,8.0,8.0,2.0,254.0,2,01,04
9,2,8.0,0.0,27.0,0.0,0.0,8.0,8.0,2.0,254.0,2,01,04
9,2,8.0,0.0,27.0,0.0,0.0,8.0,8.0,2.0,254.0,2,01,04
0,19,36.0,0.0,27.0,0.0,0.0,8.0,8.0,16.0,236.0,2,01,04
0,18,21.0,627.0,35.0,0.0,0.0,8.0,8.0,27.0,11.0,2,01,12
6,1,132.0,282.0,7.0,0.0,1.0,8.0,8.0,26.0,11.0,2,01,12
0,19,57.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,262.0,2,01,12
6,0,18.0,366.0,19.0,0.0,0.0,8.0,8.0,26.0,11.0,2,01,12
6,19,18.0,366.0,19.0,0.0,0.0,8.0,8.0,26.0,11.0,2,01,12
0,5,132.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,220.0,2,01,12
3,12,21.0,473.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,01,12
3,2,126.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,489.0,2,01,12
1,7,21.0,0.0,21.0,0.0,0.0,8.0,8.0,5.0,358.0,2,01,25
3,12,21.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,1845.0,2,01,25
6,7,132.0,5.0,18.0,0.0,1.0,8.0,8.0,26.0,11.0,2,01,25
3,19,76.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,143.0,2,01,25
6,7,126.0,558.0,31.0,0.0,1.0,8.0,8.0,26.0,11.0,2,01,25
1,10,93.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1563.0,2,01,25
1,10,142.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1404.0,2,01,25
9,2,112.0,0.0,27.0,0.0,0.0,8.0,8.0,2.0,809.0,2,01,25
6,0,132.0,536.0,7.0,0.0,1.0,8.0,8.0,26.0,11.0,2,01,25
1,17,21.0,0.0,39.0,0.0,0.0,8.0,8.0,5.0,1800.0,2,01,25
5,9,140.0,20.0,19.0,0.0,0.0,8.0,8.0,9.0,11.0,2,01,25
1,9,140.0,20.0,19.0,0.0,0.0,8.0,8.0,7.0,11.0,2,01,25
1,17,122.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,166.0,2,01,25
6,7,3.0,467.0,29.0,0.0,1.0,8.0,8.0,26.0,11.0,2,01,25
0,3,116.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,91.0,2,01,25
0,3,116.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,91.0,2,01,25
0,3,116.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,91.0,2,01,25
0,3,116.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,91.0,2,01,25
0,3,116.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,91.0,2,01,25
0,3,116.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,91.0,2,01,25
0,3,116.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,91.0,2,01,25
9,19,57.0,0.0,18.0,0.0,0.0,8.0,8.0,2.0,640.0,2,01,25
3,11,132.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,1761.0,2,01,25
1,15,142.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,739.0,2,01,25
1,15,142.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,739.0,2,01,25
3,6,132.0,374.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,01,25
6,13,18.0,349.0,18.0,0.0,1.0,8.0,8.0,26.0,11.0,2,01,25
3,1,132.0,367.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,2,01,25
3,11,129.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,813.0,2,01,25
5,11,21.0,0.0,29.0,0.0,0.0,8.0,8.0,9.0,1495.0,2,01,25
0,19,21.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1855.0,2,01,25
0,8,21.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,1889.0,2,01,25
1,17,132.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,442.0,2,01,25
1,15,76.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1587.0,2,01,25
6,7,126.0,558.0,31.0,0.0,0.0,8.0,8.0,26.0,11.0,2,01,25
6,7,126.0,558.0,31.0,0.0,0.0,8.0,8.0,26.0,11.0,2,01,25
1,17,21.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,416.0,2,01,25
6,7,3.0,467.0,42.0,0.0,0.0,8.0,8.0,26.0,11.0,2,01,25
3,11,129.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,40.0,2,01,25
6,7,3.0,467.0,10.0,0.0,0.0,8.0,8.0,26.0,11.0,2,01,25
6,7,3.0,467.0,10.0,0.0,0.0,8.0,8.0,26.0,11.0,2,01,25
1,11,142.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,124.0,2,02,07
3,19,95.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,1486.0,2,02,07
3,19,95.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,1486.0,2,02,07
5,18,36.0,0.0,37.0,0.0,0.0,8.0,8.0,34.0,1567.0,2,02,07
3,2,126.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,489.0,2,02,07
1,15,58.0,0.0,23.0,0.0,0.0,8.0,8.0,31.0,1553.0,2,02,07
6,7,132.0,5.0,37.0,0.0,1.0,8.0,8.0,26.0,11.0,2,02,07
5,18,142.0,611.0,27.0,0.0,0.0,8.0,8.0,9.0,11.0,2,02,07
3,12,132.0,0.0,30.0,0.0,0.0,8.0,8.0,27.0,44.0,2,02,07
1,19,21.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,1301.0,2,02,07
9,19,70.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,305.0,2,02,07
9,19,70.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,305.0,2,02,07
1,15,21.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1491.0,2,02,07
1,15,63.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,461.0,2,02,07
1,15,63.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,461.0,2,02,07
1,15,63.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,461.0,2,02,07
1,17,133.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,821.0,2,02,07
1,5,70.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,854.0,2,03,08
6,7,126.0,383.0,37.0,0.0,1.0,8.0,8.0,26.0,11.0,2,03,08
5,11,21.0,0.0,18.0,0.0,0.0,8.0,8.0,9.0,1283.0,2,03,08
0,19,63.0,0.0,10.0,0.0,0.0,8.0,8.0,27.0,911.0,2,03,08
0,19,63.0,0.0,10.0,0.0,0.0,8.0,8.0,27.0,911.0,2,03,08
0,19,63.0,0.0,10.0,0.0,0.0,8.0,8.0,27.0,911.0,2,03,08
0,19,63.0,0.0,10.0,0.0,0.0,8.0,8.0,27.0,911.0,2,03,08
5,19,126.0,356.0,19.0,0.0,0.0,9.0,9.0,9.0,11.0,2,03,08
0,19,36.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,978.0,2,03,08
1,19,63.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,131.0,2,03,08
1,8,142.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1694.0,2,03,08
1,8,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,374.0,2,03,08
1,15,21.0,0.0,17.0,0.0,0.0,8.0,8.0,5.0,1354.0,2,03,08
1,11,142.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1770.0,2,03,08
0,19,128.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1742.0,2,03,09
1,8,126.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,997.0,2,03,09
5,18,132.0,0.0,37.0,0.0,0.0,8.0,8.0,34.0,1815.0,2,03,09
5,18,132.0,0.0,37.0,0.0,0.0,8.0,8.0,34.0,1815.0,2,03,09
1,11,76.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,456.0,2,03,09
1,3,132.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,515.0,2,03,09
0,19,21.0,0.0,15.0,0.0,0.0,8.0,8.0,16.0,406.0,2,03,09
3,6,132.0,33.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,03,09
1,8,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1311.0,2,03,09
1,5,132.0,0.0,19.0,0.0,0.0,8.0,8.0,5.0,151.0,2,03,09
1,17,18.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,273.0,2,03,09
3,6,132.0,33.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,03,16
1,4,60.0,191.0,27.0,0.0,0.0,8.0,8.0,5.0,11.0,2,03,16
3,4,132.0,437.0,18.0,0.0,0.0,8.0,8.0,27.0,11.0,2,03,16
0,19,60.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,1380.0,2,03,16
3,19,132.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,690.0,2,03,16
6,7,126.0,550.0,10.0,0.0,1.0,8.0,8.0,26.0,11.0,2,03,16
1,19,21.0,218.0,37.0,0.0,0.0,8.0,8.0,5.0,11.0,2,03,16
1,5,132.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1624.0,2,03,16
1,4,60.0,238.0,37.0,0.0,0.0,8.0,8.0,5.0,11.0,2,03,16
6,7,132.0,303.0,29.0,0.0,1.0,8.0,8.0,26.0,11.0,2,03,16
0,5,3.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,1803.0,2,03,16
3,12,57.0,293.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,2,03,16
1,15,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,408.0,2,03,16
3,6,132.0,202.0,37.0,0.0,0.0,8.0,8.0,27.0,11.0,2,03,28
1,17,100.0,0.0,15.0,0.0,0.0,8.0,8.0,5.0,826.0,2,03,28
0,17,112.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,23.0,2,03,28
0,17,112.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,23.0,2,03,28
6,0,132.0,282.0,17.0,0.0,1.0,8.0,8.0,26.0,11.0,2,03,28
5,9,51.0,120.0,18.0,0.0,0.0,8.0,8.0,9.0,11.0,2,03,28
6,7,3.0,467.0,29.0,0.0,1.0,8.0,8.0,26.0,11.0,2,03,28
1,1,21.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1853.0,2,03,28
1,5,104.0,0.0,9.0,0.0,0.0,8.0,8.0,5.0,600.0,2,03,28
1,5,104.0,0.0,9.0,0.0,0.0,8.0,8.0,5.0,600.0,2,03,28
6,7,132.0,282.0,42.0,0.0,1.0,8.0,8.0,26.0,11.0,2,03,28
5,18,132.0,0.0,37.0,0.0,0.0,8.0,8.0,34.0,759.0,2,03,28
5,18,132.0,0.0,37.0,0.0,0.0,8.0,8.0,34.0,759.0,2,03,28
6,19,18.0,282.0,34.0,0.0,1.0,8.0,8.0,26.0,11.0,2,03,28
0,19,120.0,0.0,27.0,0.0,0.0,9.0,9.0,16.0,727.0,2,03,28
3,11,36.0,0.0,37.0,0.0,0.0,8.0,8.0,27.0,30.0,2,03,28
6,0,132.0,282.0,7.0,0.0,0.0,8.0,8.0,26.0,11.0,2,04,10
0,19,68.0,0.0,29.0,0.0,0.0,8.0,8.0,27.0,859.0,2,04,10
1,8,57.0,0.0,23.0,0.0,0.0,8.0,8.0,5.0,934.0,2,04,10
1,5,80.0,0.0,10.0,0.0,0.0,8.0,8.0,5.0,192.0,2,04,10
6,7,3.0,467.0,37.0,0.0,1.0,8.0,8.0,26.0,11.0,2,04,10
1,1,57.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1453.0,2,04,10
0,15,12.0,0.0,27.0,0.0,0.0,8.0,8.0,27.0,16.0,2,04,10
0,19,100.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,1578.0,2,04,10
3,12,21.0,635.0,33.0,0.0,0.0,8.0,8.0,27.0,11.0,2,04,10
5,18,21.0,494.0,42.0,0.0,0.0,8.0,8.0,9.0,11.0,2,04,10
1,9,51.0,120.0,42.0,0.0,0.0,8.0,8.0,5.0,11.0,2,04,10
0,19,21.0,0.0,29.0,0.0,0.0,8.0,8.0,16.0,1833.0,2,04,10
1,8,142.0,0.0,29.0,0.0,0.0,8.0,8.0,5.0,584.0,2,04,10
9,19,129.0,0.0,19.0,0.0,0.0,8.0,8.0,2.0,825.0,2,04,10
3,12,132.0,232.0,33.0,0.0,0.0,8.0,8.0,22.0,11.0,2,04,10
6,0,132.0,282.0,29.0,0.0,1.0,8.0,8.0,21.0,11.0,2,04,10
1,19,109.0,0.0,27.0,0.0,0.0,8.0,8.0,5.0,1144.0,2,04,10
0,2,132.0,0.0,42.0,0.0,0.0,8.0,8.0,5.0,402.0,2,04,10
1,19,21.0,218.0,37.0,0.0,0.0,8.0,8.0,5.0,11.0,2,04,10
5,13,140.0,20.0,18.0,0.0,0.0,8.0,8.0,9.0,11.0,2,04,10
3,12,57.0,17.0,23.0,0.0,0.0,8.0,8.0,27.0,11.0,2,04,10
9,17,57.0,0.0,18.0,0.0,0.0,8.0,8.0,2.0,1048.0,2,04,10
1,15,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1092.0,2,04,10
1,15,142.0,0.0,37.0,0.0,0.0,8.0,8.0,5.0,1092.0,2,04,10
6,0,132.0,282.0,23.0,0.0,1.0,8.0,8.0,26.0,11.0,2,04,10
6,0,132.0,282.0,23.0,0.0,1.0,8.0,8.0,26.0,11.0,2,04,10
1,17,116.0,0.0,18.0,0.0,0.0,8.0,8.0,5.0,303.0,2,04,10
0,17,132.0,0.0,23.0,0.0,0.0,8.0,8.0,23.0,56.0,2,04,10
9,19,21.0,0.0,34.0,0.0,0.0,8.0,8.0,2.0,529.0,2,04,19
5,9,51.0,119.0,18.0,0.0,0.0,8.0,8.0,9.0,11.0,2,04,19
5,19,21.0,0.0,11.0,0.0,0.0,8.0,8.0,16.0,490.0,2,04,19
5,19,21.0,0.0,11.0,0.0,0.0,8.0,8.0,16.0,490.0,2,04,19
5,19,21.0,0.0,11.0,0.0,0.0,8.0,8.0,16.0,490.0,2,04,19
3,6,132.0,522.0,19.0,0.0,0.0,8.0,8.0,23.0,11.0,2,04,19
9,19,63.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,446.0,2,04,19
9,19,31.0,0.0,9.0,0.0,0.0,8.0,8.0,2.0,729.0,2,04,19
9,19,31.0,0.0,9.0,0.0,0.0,8.0,8.0,2.0,729.0,2,04,19
3,12,132.0,354.0,42.0,0.0,0.0,8.0,8.0,27.0,11.0,2,04,19
9,19,21.0,0.0,37.0,0.0,0.0,8.0,8.0,2.0,942.0,2,04,19
